 6.52037469e-01 2.56726320e+00 5.98527644e+00
 1.45988425e+00 1.22785231e+00 1.07049167e+00
 5.89306635e-01 6.61448747e-01 1.51961399e+00
 8.90702042e-01 6.47276497e-01 1.12472982e+00
 1.12883230e+00 1.13635598e+00 1.63003175e+00
 1.19004403e+00 1.42064132e+00 1.94328557e+00
 3.06951274e-01 1.29185098e+00 1.83622793e+00
 7.56409655e-01 1.03253995e+00 8.42561510e-01
 5.02763200e-01 3.47532419e-01 6.05561425e-01
 5.37475272e-01 2.35093782e-01 6.90058053e-01
 4.86515863e-01 1.27793936e+00 1.65141018e+00
 8.13251376e-01 3.30087581e-01 4.73620770e-01
 8.21102442e-01 2.62102668e-01 5.07438640e-01
 1.33727167e+00 5.08312689e-01 8.89635550e-01
 2.79597869e+00 8.43867857e-01 3.39042184e+00
 1.16872073e+00 3.24855402e-01 1.97486792e+00
 1.53935791e+00 1.70560024e-01 7.64084302e-01
 1.41297456e+00 1.10216150e+00 3.37817578e+00
 1.97903365e+00 2.16524561e-01 8.08994867e-01
 2.01263608e+00 1.81629332e-01 7.64290727e-01
 3.51156338e+00 4.90318675e-01 4.41484267e+00
 1.68009763e+00 2.37920010e-01 1.75727169e+00
 1.59670289e+00 1.75032782e-01 1.23438732e+00
 1.54235991e+00 4.39507905e-01 2.22064629e+00
 1.16576185e+00 4.01433643e-01 1.59452224e+00
 1.37023442e+00 2.40441923e-01 1.22189284e+00
 1.56576599e+00 1.91850724e-01 1.03463447e+00
 3.93622697e-01 1.11511039e+00 1.27042753e+00
 6.11985040e-01 2.67749929e-01 5.21906680e-01
 7.06165048e-01 1.99228767e-01 7.00374990e-01
 3.64500113e-01 2.51971703e-01 8.67817480e-01
 1.09920509e+00 1.09040201e+00 3.86018669e+00
 2.65644599e-01 9.73827520e-01 1.29065435e+00
 4.36910572e-01 3.37706515e-01 5.83601673e-01
 4.86527159e-01 5.32103946e-01 1.43956275e+00
 1.37047323e+00 2.24516745e+00 3.60909520e+00
 4.96576769e-01 9.39807904e-01 2.12120096e+00
 6.26159287e-01 5.47595390e-01 1.45766031e+00
 1.94897481e+00 1.56658195e+00 2.92053001e+00
 7.00798750e-01 2.16987088e+00 5.69149134e+00
