 6.00000000e+01 5.00000000e+00 0.00000000e+00
 1.75000000e+01 9.50000000e+00 0.00000000e+00
 5.00000000e+01 2.00000000e+01 0.00000000e+00
 3.50000000e+01 2.00000000e+01 0.00000000e+00
 7.50000000e+01 2.25000000e+01 0.00000000e+00
 8.20000000e+01 3.00000000e+01 0.00000000e+00
 6.00000000e+01 3.00000000e+01 0.00000000e+00
 7.00000000e+01 3.15000000e+01 0.00000000e+00
 3.00000000e+01 3.15000000e+01 0.00000000e+00
 2.65000000e+01 3.50000000e+01 0.00000000e+00
 6.00000000e+01 3.70000000e+01 0.00000000e+00
 5.00000000e+01 3.70000000e+01 0.00000000e+00
 4.50000000e+01 3.70000000e+01 0.00000000e+00
 6.75000000e+01 3.75000000e+01 0.00000000e+00
 8.50000000e+01 3.70000000e+01 0.00000000e+00
 5.00000000e+00 3.50000000e+01 0.00000000e+00
 3.00000000e+01 3.90000000e+01 0.00000000e+00
 6.00000000e+01 3.90000000e+01 0.00000000e+00
 4.50000000e+01 3.90000000e+01 0.00000000e+00
 3.50000000e+01 3.90000000e+01 0.00000000e+00
 7.50000000e+01 4.10000000e+01 0.00000000e+00
 1.50000000e+01 4.30000000e+01 0.00000000e+00
 2.50000000e+01 4.10000000e+01 0.00000000e+00
 6.50000000e+01 4.10000000e+01 0.00000000e+00
 5.50000000e+01 4.10000000e+01 0.00000000e+00
 5.00000000e+01 4.10000000e+01 0.00000000e+00
 4.00000000e+01 4.10000000e+01 0.00000000e+00
 6.00000000e+01 4.30000000e+01 0.00000000e+00
 5.00000000e+01 4.30000000e+01 0.00000000e+00
 4.00000000e+01 4.30000000e+01 0.00000000e+00
 3.00000000e+01 4.85000000e+01 0.00000000e+00
 8.25000000e+01 5.00000000e+01 0.00000000e+00
 6.00000000e+01 5.00000000e+01 0.00000000e+00
 4.00000000e+01 5.00000000e+01 0.00000000e+00
 2.50000000e+01 5.75000000e+01 0.00000000e+00
 9.00000000e+01 5.75000000e+01 0.00000000e+00
 6.50000000e+01 6.00000000e+01 0.00000000e+00
 5.00000000e+01 6.00000000e+01 0.00000000e+00
 8.25000000e+01 7.05000000e+01 0.00000000e+00
 6.00000000e+01 7.50000000e+01 0.00000000e+00
